startT,endT,startT_sec,endT_sec,duration,interval,interface,reason,route
2016 Mar 22 20:04:03,2016 Mar 22 20:07:06,1458677043.0,1458677226.0,183.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 20:07:06,2016 Mar 22 20:08:26,1458677226.0,1458677306.0,80.0,0.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 20:08:26,2016 Mar 22 20:11:33,1458677306.0,1458677493.0,187.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 20:11:33,2016 Mar 22 20:12:43,1458677493.0,1458677563.0,70.0,0.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 20:12:43,2016 Mar 22 20:13:34,1458677563.0,1458677614.0,51.0,0.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 20:13:34,2016 Mar 22 20:20:57,1458677614.0,1458678057.0,443.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 20:20:57,2016 Mar 22 20:21:51,1458678057.0,1458678111.0,54.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 20:21:52,2016 Mar 22 20:38:09,1458678112.0,1458679089.0,977.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 20:38:10,2016 Mar 22 20:38:58,1458679090.0,1458679138.0,48.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 20:38:58,2016 Mar 22 20:39:15,1458679138.0,1458679155.0,17.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 20:39:15,2016 Mar 22 20:39:58,1458679155.0,1458679198.0,43.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 20:39:59,2016 Mar 22 20:40:52,1458679199.0,1458679252.0,53.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 20:40:52,2016 Mar 22 20:46:05,1458679252.0,1458679565.0,313.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 20:46:05,2016 Mar 22 20:49:59,1458679565.0,1458679799.0,234.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 20:49:59,2016 Mar 22 21:06:02,1458679799.0,1458680762.0,963.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 21:06:03,2016 Mar 22 21:08:47,1458680763.0,1458680927.0,164.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 21:08:47,2016 Mar 22 21:08:47,1458680927.0,1458680927.0,0.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 21:08:48,2016 Mar 22 21:13:28,1458680928.0,1458681208.0,280.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 21:13:28,2016 Mar 22 21:35:10,1458681208.0,1458682510.0,1302.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 21:35:11,2016 Mar 22 21:41:58,1458682511.0,1458682918.0,407.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 21:41:59,2016 Mar 22 21:44:18,1458682919.0,1458683058.0,139.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 21:44:19,2016 Mar 22 21:46:33,1458683059.0,1458683193.0,134.0,1.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 21:46:33,2016 Mar 22 21:59:33,1458683193.0,1458683973.0,780.0,0.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 21:59:33,2016 Mar 22 22:01:02,1458683973.0,1458684062.0,89.0,0.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 22:01:02,2016 Mar 22 22:05:01,1458684062.0,1458684301.0,239.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 22:05:01,2016 Mar 22 22:11:42,1458684301.0,1458684702.0,401.0,0.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 22:11:42,2016 Mar 22 22:21:03,1458684702.0,1458685263.0,561.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 22:21:04,2016 Mar 22 22:44:22,1458685264.0,1458686662.0,1398.0,1.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 22:44:22,2016 Mar 22 22:58:30,1458686662.0,1458687510.0,848.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 22:58:30,2016 Mar 22 23:03:24,1458687510.0,1458687804.0,294.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 23:03:24,2016 Mar 22 23:09:08,1458687804.0,1458688148.0,344.0,0.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 23:09:08,2016 Mar 22 23:22:22,1458688148.0,1458688942.0,794.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 22 23:22:22,2016 Mar 22 23:33:53,1458688942.0,1458689633.0,691.0,0.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 23 00:47:21,2016 Mar 23 00:47:22,1458694041.0,1458694042.0,1.0,4408.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 23 00:47:38,2016 Mar 23 00:47:38,1458694058.0,1458694058.0,0.0,16.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 23 00:47:45,2016 Mar 23 00:47:45,1458694065.0,1458694065.0,0.0,7.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 23 02:09:45,2016 Mar 23 02:09:45,1458698985.0,1458698985.0,0.0,4920.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 23 02:48:25,2016 Mar 23 02:48:26,1458701305.0,1458701306.0,1.0,2320.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 23 06:03:06,2016 Mar 23 06:03:06,1458712986.0,1458712986.0,0.0,11680.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 23 11:05:13,2016 Mar 23 11:05:13,1458731113.0,1458731113.0,0.0,18127.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 23 12:13:22,2016 Mar 23 12:13:22,1458735202.0,1458735202.0,0.0,4089.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 23 14:50:57,2016 Mar 23 14:50:57,1458744657.0,1458744657.0,0.0,9455.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 24 02:02:19,2016 Mar 24 02:02:19,1458784939.0,1458784939.0,0.0,40282.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 24 04:45:02,2016 Mar 24 04:45:02,1458794702.0,1458794702.0,0.0,9763.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 24 06:58:45,2016 Mar 24 06:58:45,1458802725.0,1458802725.0,0.0,8023.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 24 10:04:28,2016 Mar 24 10:04:29,1458813868.0,1458813869.0,1.0,11143.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 24 21:31:18,2016 Mar 24 21:31:18,1458855078.0,1458855078.0,0.0,41209.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 24 23:52:18,2016 Mar 24 23:52:18,1458863538.0,1458863538.0,0.0,8460.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 25 03:49:08,2016 Mar 25 03:49:08,1458877748.0,1458877748.0,0.0,14210.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 25 06:24:28,2016 Mar 25 06:24:28,1458887068.0,1458887068.0,0.0,9320.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 25 07:24:47,2016 Mar 25 07:24:47,1458890687.0,1458890687.0,0.0,3619.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 25 14:24:30,2016 Mar 25 14:24:30,1458915870.0,1458915870.0,0.0,25183.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 25 21:27:21,2016 Mar 25 21:27:21,1458941241.0,1458941241.0,0.0,25371.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 26 00:28:25,2016 Mar 26 00:28:25,1458952105.0,1458952105.0,0.0,10864.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 26 01:00:59,2016 Mar 26 01:00:59,1458954059.0,1458954059.0,0.0,1954.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 26 09:35:59,2016 Mar 26 09:35:59,1458984959.0,1458984959.0,0.0,30900.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 26 11:10:00,2016 Mar 26 11:10:00,1458990600.0,1458990600.0,0.0,5641.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 26 11:25:19,2016 Mar 26 11:25:19,1458991519.0,1458991519.0,0.0,919.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 26 13:06:16,2016 Mar 26 13:06:16,1458997576.0,1458997576.0,0.0,6057.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 26 13:06:17,2016 Mar 26 13:15:17,1458997577.0,1458998117.0,540.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 26 13:15:17,2016 Mar 26 13:15:40,1458998117.0,1458998140.0,23.0,0.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 26 13:15:41,2016 Mar 26 13:25:54,1458998141.0,1458998754.0,613.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 26 13:25:55,2016 Mar 26 13:29:05,1458998755.0,1458998945.0,190.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 26 13:29:06,2016 Mar 26 13:32:14,1458998946.0,1458999134.0,188.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 26 13:32:14,2016 Mar 26 13:32:18,1458999134.0,1458999138.0,4.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 26 13:32:18,2016 Mar 26 13:41:06,1458999138.0,1458999666.0,528.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 26 13:41:06,2016 Mar 26 13:49:44,1458999666.0,1459000184.0,518.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 26 13:49:45,2016 Mar 26 13:58:16,1459000185.0,1459000696.0,511.0,1.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 26 13:58:16,2016 Mar 26 14:08:27,1459000696.0,1459001307.0,611.0,0.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 26 14:08:27,2016 Mar 26 14:14:21,1459001307.0,1459001661.0,354.0,0.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 26 14:14:21,2016 Mar 26 14:14:22,1459001661.0,1459001662.0,1.0,0.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 26 15:41:06,2016 Mar 26 15:41:07,1459006866.0,1459006867.0,1.0,5204.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 26 16:08:42,2016 Mar 26 16:08:42,1459008522.0,1459008522.0,0.0,1655.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 26 20:03:18,2016 Mar 26 20:03:18,1459022598.0,1459022598.0,0.0,14076.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 27 00:32:27,2016 Mar 27 00:32:27,1459038747.0,1459038747.0,0.0,16149.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 27 02:54:20,2016 Mar 27 02:54:20,1459047260.0,1459047260.0,0.0,8513.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 27 10:55:50,2016 Mar 27 10:55:50,1459076150.0,1459076150.0,0.0,28890.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 27 14:15:02,2016 Mar 27 14:15:02,1459088102.0,1459088102.0,0.0,11952.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 27 14:50:43,2016 Mar 27 14:50:43,1459090243.0,1459090243.0,0.0,2141.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 27 22:48:08,2016 Mar 27 22:48:08,1459118888.0,1459118888.0,0.0,28645.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 28 03:13:56,2016 Mar 28 03:13:56,1459134836.0,1459134836.0,0.0,15948.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 28 04:29:26,2016 Mar 28 04:29:26,1459139366.0,1459139366.0,0.0,4530.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 28 09:05:08,2016 Mar 28 09:05:08,1459155908.0,1459155908.0,0.0,16542.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 28 16:59:07,2016 Mar 28 16:59:07,1459184347.0,1459184347.0,0.0,28439.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 28 23:32:20,2016 Mar 28 23:32:20,1459207940.0,1459207940.0,0.0,23593.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 28 23:52:17,2016 Mar 28 23:52:17,1459209137.0,1459209137.0,0.0,1197.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 29 07:22:57,2016 Mar 29 07:22:57,1459236177.0,1459236177.0,0.0,27040.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 29 11:11:54,2016 Mar 29 11:11:54,1459249914.0,1459249914.0,0.0,13737.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 29 17:09:37,2016 Mar 29 17:09:37,1459271377.0,1459271377.0,0.0,21463.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 29 18:06:09,2016 Mar 29 18:06:09,1459274769.0,1459274769.0,0.0,3392.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 29 18:15:11,2016 Mar 29 18:15:11,1459275311.0,1459275311.0,0.0,542.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 29 20:13:50,2016 Mar 29 20:13:50,1459282430.0,1459282430.0,0.0,7119.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 29 21:49:18,2016 Mar 29 21:49:18,1459288158.0,1459288158.0,0.0,5728.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 30 01:07:11,2016 Mar 30 01:07:11,1459300031.0,1459300031.0,0.0,11873.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 30 01:51:52,2016 Mar 30 01:51:52,1459302712.0,1459302712.0,0.0,2681.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 30 07:45:50,2016 Mar 30 07:45:50,1459323950.0,1459323950.0,0.0,21238.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 30 07:56:41,2016 Mar 30 07:56:41,1459324601.0,1459324601.0,0.0,651.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 30 07:58:42,2016 Mar 30 07:58:42,1459324722.0,1459324722.0,0.0,121.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 30 15:18:24,2016 Mar 30 15:18:24,1459351104.0,1459351104.0,0.0,26382.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 30 16:53:39,2016 Mar 30 16:53:39,1459356819.0,1459356819.0,0.0,5715.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 30 18:00:41,2016 Mar 30 18:00:41,1459360841.0,1459360841.0,0.0,4022.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 30 20:32:51,2016 Mar 30 20:32:51,1459369971.0,1459369971.0,0.0,9130.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 30 22:32:25,2016 Mar 30 22:32:25,1459377145.0,1459377145.0,0.0,7174.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 31 00:26:18,2016 Mar 31 00:26:18,1459383978.0,1459383978.0,0.0,6833.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 31 05:35:27,2016 Mar 31 05:35:28,1459402527.0,1459402528.0,1.0,18549.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 31 11:30:32,2016 Mar 31 11:30:32,1459423832.0,1459423832.0,0.0,21304.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 31 13:18:49,2016 Mar 31 13:18:49,1459430329.0,1459430329.0,0.0,6497.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 31 13:36:13,2016 Mar 31 13:36:13,1459431373.0,1459431373.0,0.0,1044.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 31 15:56:28,2016 Mar 31 15:56:29,1459439788.0,1459439789.0,1.0,8415.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 31 19:49:30,2016 Mar 31 19:49:31,1459453770.0,1459453771.0,1.0,13981.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Mar 31 20:11:45,2016 Mar 31 20:11:45,1459455105.0,1459455105.0,0.0,1334.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  1 02:34:06,2016 Apr  1 02:34:06,1459478046.0,1459478046.0,0.0,22941.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  1 06:01:08,2016 Apr  1 06:01:08,1459490468.0,1459490468.0,0.0,12422.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  1 10:34:14,2016 Apr  1 10:34:15,1459506854.0,1459506855.0,1.0,16386.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  1 11:30:51,2016 Apr  1 11:30:51,1459510251.0,1459510251.0,0.0,3396.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  1 19:43:48,2016 Apr  1 19:43:48,1459539828.0,1459539828.0,0.0,29577.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  1 21:30:33,2016 Apr  1 21:30:33,1459546233.0,1459546233.0,0.0,6405.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  1 22:06:09,2016 Apr  1 22:06:09,1459548369.0,1459548369.0,0.0,2136.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  2 05:27:31,2016 Apr  2 05:27:31,1459574851.0,1459574851.0,0.0,26482.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  2 07:01:30,2016 Apr  2 07:01:30,1459580490.0,1459580490.0,0.0,5639.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  2 11:04:11,2016 Apr  2 11:04:11,1459595051.0,1459595051.0,0.0,14561.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  2 16:35:30,2016 Apr  2 16:35:30,1459614930.0,1459614930.0,0.0,19879.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  2 21:44:05,2016 Apr  2 21:44:05,1459633445.0,1459633445.0,0.0,18515.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  3 03:33:36,2016 Apr  3 03:33:36,1459654416.0,1459654416.0,0.0,20971.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  3 07:27:51,2016 Apr  3 07:27:51,1459668471.0,1459668471.0,0.0,14055.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  3 08:29:25,2016 Apr  3 08:29:25,1459672165.0,1459672165.0,0.0,3694.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  3 18:21:19,2016 Apr  3 18:21:19,1459707679.0,1459707679.0,0.0,35514.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  4 01:38:12,2016 Apr  4 01:38:12,1459733892.0,1459733892.0,0.0,26213.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  4 03:47:51,2016 Apr  4 03:47:51,1459741671.0,1459741671.0,0.0,7779.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  4 05:10:44,2016 Apr  4 05:10:44,1459746644.0,1459746644.0,0.0,4973.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  4 19:40:15,2016 Apr  4 19:40:15,1459798815.0,1459798815.0,0.0,52171.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  4 21:40:21,2016 Apr  4 21:40:21,1459806021.0,1459806021.0,0.0,7206.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  4 23:00:45,2016 Apr  4 23:00:45,1459810845.0,1459810845.0,0.0,4824.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  5 04:52:04,2016 Apr  5 04:52:04,1459831924.0,1459831924.0,0.0,21079.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  5 13:43:37,2016 Apr  5 13:43:37,1459863817.0,1459863817.0,0.0,31893.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  5 14:50:48,2016 Apr  5 14:50:48,1459867848.0,1459867848.0,0.0,4031.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  5 17:19:51,2016 Apr  5 17:19:51,1459876791.0,1459876791.0,0.0,8943.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  5 18:21:57,2016 Apr  5 18:21:57,1459880517.0,1459880517.0,0.0,3726.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  5 21:59:51,2016 Apr  5 21:59:51,1459893591.0,1459893591.0,0.0,13074.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  6 00:45:07,2016 Apr  6 00:45:08,1459903507.0,1459903508.0,1.0,9916.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  6 03:39:56,2016 Apr  6 03:39:56,1459913996.0,1459913996.0,0.0,10488.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  6 05:34:50,2016 Apr  6 05:34:50,1459920890.0,1459920890.0,0.0,6894.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  6 05:52:53,2016 Apr  6 05:52:53,1459921973.0,1459921973.0,0.0,1083.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  6 07:39:31,2016 Apr  6 07:39:31,1459928371.0,1459928371.0,0.0,6398.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  6 10:38:05,2016 Apr  6 10:38:05,1459939085.0,1459939085.0,0.0,10714.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  6 16:35:56,2016 Apr  6 16:35:57,1459960556.0,1459960557.0,1.0,21471.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  6 16:56:25,2016 Apr  6 16:56:25,1459961785.0,1459961785.0,0.0,1228.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  6 18:46:17,2016 Apr  6 18:46:17,1459968377.0,1459968377.0,0.0,6592.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  6 19:17:37,2016 Apr  6 19:17:38,1459970257.0,1459970258.0,1.0,1880.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  7 03:18:36,2016 Apr  7 03:18:36,1459999116.0,1459999116.0,0.0,28858.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  7 10:31:43,2016 Apr  7 10:31:43,1460025103.0,1460025103.0,0.0,25987.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  7 13:43:33,2016 Apr  7 13:43:33,1460036613.0,1460036613.0,0.0,11510.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  7 16:06:18,2016 Apr  7 16:06:18,1460045178.0,1460045178.0,0.0,8565.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  8 01:12:35,2016 Apr  8 01:12:35,1460077955.0,1460077955.0,0.0,32777.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  8 04:04:25,2016 Apr  8 04:04:25,1460088265.0,1460088265.0,0.0,10310.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  8 04:27:41,2016 Apr  8 04:27:41,1460089661.0,1460089661.0,0.0,1396.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  8 06:43:33,2016 Apr  8 06:43:33,1460097813.0,1460097813.0,0.0,8152.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  8 07:57:23,2016 Apr  8 07:57:23,1460102243.0,1460102243.0,0.0,4430.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  8 08:04:17,2016 Apr  8 08:04:18,1460102657.0,1460102658.0,1.0,414.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  8 12:17:26,2016 Apr  8 12:17:26,1460117846.0,1460117846.0,0.0,15188.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  8 14:22:13,2016 Apr  8 14:22:13,1460125333.0,1460125333.0,0.0,7487.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  8 16:46:15,2016 Apr  8 16:46:15,1460133975.0,1460133975.0,0.0,8642.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  9 08:22:00,2016 Apr  9 08:22:00,1460190120.0,1460190120.0,0.0,56145.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  9 19:25:05,2016 Apr  9 19:25:05,1460229905.0,1460229905.0,0.0,39785.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  9 19:35:16,2016 Apr  9 19:35:16,1460230516.0,1460230516.0,0.0,611.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Apr  9 21:25:34,2016 Apr  9 21:25:34,1460237134.0,1460237134.0,0.0,6618.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
