startT,endT,startT_sec,endT_sec,duration,interval,interface,reason,route
2016 Jun 12 21:17:24,2016 Jun 12 21:17:33,1465766244.0,1465766253.0,9.0,4.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 21:17:33,2016 Jun 12 21:17:34,1465766253.0,1465766254.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 21:18:20,2016 Jun 12 21:18:21,1465766300.0,1465766301.0,1.0,46.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 13 08:58:08,2016 Jun 13 08:58:08,1465808288.0,1465808288.0,0.0,41987.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 15 02:22:45,2016 Jun 15 02:22:46,1465957365.0,1465957366.0,1.0,149077.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 16 21:27:00,2016 Jun 16 21:27:00,1466112420.0,1466112420.0,0.0,155054.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 16 21:27:02,2016 Jun 16 21:27:03,1466112422.0,1466112423.0,1.0,2.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 16 21:27:23,2016 Jun 16 21:27:24,1466112443.0,1466112444.0,1.0,20.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 16 21:27:42,2016 Jun 16 21:27:43,1466112462.0,1466112463.0,1.0,18.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 16 21:27:47,2016 Jun 16 21:27:50,1466112467.0,1466112470.0,3.0,4.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 16 21:27:50,2016 Jun 16 21:27:51,1466112470.0,1466112471.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 16 21:27:51,2016 Jun 16 21:27:51,1466112471.0,1466112471.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 16 21:27:52,2016 Jun 16 21:27:52,1466112472.0,1466112472.0,0.0,1.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 16 21:27:52,2016 Jun 16 21:27:53,1466112472.0,1466112473.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 16 21:27:53,2016 Jun 16 21:27:53,1466112473.0,1466112473.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 16 21:29:27,2016 Jun 16 21:29:27,1466112567.0,1466112567.0,0.0,94.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 16 21:29:40,2016 Jun 16 21:30:16,1466112580.0,1466112616.0,36.0,13.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 16 21:30:17,2016 Jun 16 21:30:17,1466112617.0,1466112617.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 16 21:30:18,2016 Jun 16 21:30:18,1466112618.0,1466112618.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 16 21:31:31,2016 Jun 16 21:34:03,1466112691.0,1466112843.0,152.0,73.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 16 21:34:04,2016 Jun 16 21:34:04,1466112844.0,1466112844.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 16 21:34:05,2016 Jun 16 21:34:05,1466112845.0,1466112845.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 16 21:38:45,2016 Jun 16 21:38:46,1466113125.0,1466113126.0,1.0,280.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 17 08:34:17,2016 Jun 17 08:34:18,1466152457.0,1466152458.0,1.0,39331.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 17 09:21:39,2016 Jun 17 09:21:40,1466155299.0,1466155300.0,1.0,2841.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 17 18:13:08,2016 Jun 17 18:13:08,1466187188.0,1466187188.0,0.0,31888.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 05:55:44,2016 Jun 18 05:55:44,1466229344.0,1466229344.0,0.0,42156.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:08:30,2016 Jun 18 12:09:21,1466251710.0,1466251761.0,51.0,22366.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:09:22,2016 Jun 18 12:09:22,1466251762.0,1466251762.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:10:30,2016 Jun 18 12:10:30,1466251830.0,1466251830.0,0.0,68.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:11:03,2016 Jun 18 12:11:14,1466251863.0,1466251874.0,11.0,33.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:11:15,2016 Jun 18 12:11:15,1466251875.0,1466251875.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:11:17,2016 Jun 18 12:11:21,1466251877.0,1466251881.0,4.0,2.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:11:21,2016 Jun 18 12:11:21,1466251881.0,1466251881.0,0.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:11:22,2016 Jun 18 12:11:22,1466251882.0,1466251882.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:11:22,2016 Jun 18 12:11:23,1466251882.0,1466251883.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:11:23,2016 Jun 18 12:11:23,1466251883.0,1466251883.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:11:24,2016 Jun 18 12:11:29,1466251884.0,1466251889.0,5.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:11:29,2016 Jun 18 12:11:29,1466251889.0,1466251889.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:11:29,2016 Jun 18 12:11:30,1466251889.0,1466251890.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:11:30,2016 Jun 18 12:11:31,1466251890.0,1466251891.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:11:31,2016 Jun 18 12:11:31,1466251891.0,1466251891.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:11:32,2016 Jun 18 12:11:32,1466251892.0,1466251892.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:11:33,2016 Jun 18 12:11:33,1466251893.0,1466251893.0,0.0,1.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:11:34,2016 Jun 18 12:11:34,1466251894.0,1466251894.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:11:34,2016 Jun 18 12:11:35,1466251894.0,1466251895.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:11:35,2016 Jun 18 12:11:35,1466251895.0,1466251895.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:12:07,2016 Jun 18 12:12:17,1466251927.0,1466251937.0,10.0,32.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:12:17,2016 Jun 18 12:12:17,1466251937.0,1466251937.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:12:17,2016 Jun 18 12:12:18,1466251937.0,1466251938.0,1.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:12:18,2016 Jun 18 12:12:19,1466251938.0,1466251939.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:12:19,2016 Jun 18 12:12:20,1466251939.0,1466251940.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:12:26,2016 Jun 18 12:12:29,1466251946.0,1466251949.0,3.0,6.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:12:31,2016 Jun 18 12:12:32,1466251951.0,1466251952.0,1.0,2.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:12:33,2016 Jun 18 12:12:34,1466251953.0,1466251954.0,1.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 12:12:49,2016 Jun 18 18:42:49,1466251969.0,1466275369.0,23400.0,15.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 18 20:35:38,2016 Jun 18 20:35:39,1466282138.0,1466282139.0,1.0,6769.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 04:12:43,2016 Jun 19 04:12:44,1466309563.0,1466309564.0,1.0,27424.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 04:12:55,2016 Jun 19 04:12:55,1466309575.0,1466309575.0,0.0,11.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 04:13:53,2016 Jun 19 04:13:53,1466309633.0,1466309633.0,0.0,58.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 04:13:58,2016 Jun 19 04:13:59,1466309638.0,1466309639.0,1.0,5.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 04:14:31,2016 Jun 19 04:14:32,1466309671.0,1466309672.0,1.0,32.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 04:14:32,2016 Jun 19 04:14:33,1466309672.0,1466309673.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 04:15:24,2016 Jun 19 04:15:24,1466309724.0,1466309724.0,0.0,51.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 04:15:29,2016 Jun 19 04:15:30,1466309729.0,1466309730.0,1.0,5.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 04:15:30,2016 Jun 19 04:15:31,1466309730.0,1466309731.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 04:15:31,2016 Jun 19 04:15:31,1466309731.0,1466309731.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 04:15:35,2016 Jun 19 04:15:35,1466309735.0,1466309735.0,0.0,4.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 04:15:53,2016 Jun 19 04:52:20,1466309753.0,1466311940.0,2187.0,18.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:08:09,2016 Jun 19 05:08:09,1466312889.0,1466312889.0,0.0,949.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:08:19,2016 Jun 19 05:08:20,1466312899.0,1466312900.0,1.0,10.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:08:21,2016 Jun 19 05:08:21,1466312901.0,1466312901.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:08:43,2016 Jun 19 05:08:43,1466312923.0,1466312923.0,0.0,22.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:08:43,2016 Jun 19 05:08:44,1466312923.0,1466312924.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:08:51,2016 Jun 19 05:08:52,1466312931.0,1466312932.0,1.0,7.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:09:14,2016 Jun 19 05:09:15,1466312954.0,1466312955.0,1.0,22.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:09:15,2016 Jun 19 05:09:16,1466312955.0,1466312956.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:09:39,2016 Jun 19 05:09:39,1466312979.0,1466312979.0,0.0,23.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:09:45,2016 Jun 19 05:09:46,1466312985.0,1466312986.0,1.0,6.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:09:51,2016 Jun 19 05:09:51,1466312991.0,1466312991.0,0.0,5.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:09:52,2016 Jun 19 05:09:52,1466312992.0,1466312992.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:10:01,2016 Jun 19 05:10:16,1466313001.0,1466313016.0,15.0,9.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:10:16,2016 Jun 19 05:10:16,1466313016.0,1466313016.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:10:17,2016 Jun 19 05:10:17,1466313017.0,1466313017.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:10:32,2016 Jun 19 05:10:34,1466313032.0,1466313034.0,2.0,15.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:10:34,2016 Jun 19 05:10:35,1466313034.0,1466313035.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:10:35,2016 Jun 19 05:10:35,1466313035.0,1466313035.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:10:35,2016 Jun 19 05:10:37,1466313035.0,1466313037.0,2.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:10:37,2016 Jun 19 05:10:37,1466313037.0,1466313037.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:10:38,2016 Jun 19 05:10:38,1466313038.0,1466313038.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:10:38,2016 Jun 19 05:10:39,1466313038.0,1466313039.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:10:39,2016 Jun 19 05:10:40,1466313039.0,1466313040.0,1.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:11:14,2016 Jun 19 05:11:14,1466313074.0,1466313074.0,0.0,34.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:11:17,2016 Jun 19 05:11:20,1466313077.0,1466313080.0,3.0,3.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:11:20,2016 Jun 19 05:11:20,1466313080.0,1466313080.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:11:21,2016 Jun 19 05:11:21,1466313081.0,1466313081.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:11:22,2016 Jun 19 05:11:22,1466313082.0,1466313082.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 05:11:22,2016 Jun 19 05:11:23,1466313082.0,1466313083.0,1.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 13:57:16,2016 Jun 19 13:57:17,1466344636.0,1466344637.0,1.0,31553.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 13:57:18,2016 Jun 19 13:57:18,1466344638.0,1466344638.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 13:57:19,2016 Jun 19 13:57:20,1466344639.0,1466344640.0,1.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 13:57:20,2016 Jun 19 13:57:21,1466344640.0,1466344641.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 13:57:24,2016 Jun 19 13:57:24,1466344644.0,1466344644.0,0.0,3.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 13:57:26,2016 Jun 19 13:57:27,1466344646.0,1466344647.0,1.0,2.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 13:57:28,2016 Jun 19 13:57:29,1466344648.0,1466344649.0,1.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 13:57:31,2016 Jun 19 13:57:32,1466344651.0,1466344652.0,1.0,2.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 13:57:34,2016 Jun 19 13:57:34,1466344654.0,1466344654.0,0.0,2.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 13:57:35,2016 Jun 19 13:57:36,1466344655.0,1466344656.0,1.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 13:57:38,2016 Jun 19 13:57:39,1466344658.0,1466344659.0,1.0,2.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 13:57:58,2016 Jun 19 13:57:58,1466344678.0,1466344678.0,0.0,19.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 13:58:06,2016 Jun 19 13:58:07,1466344686.0,1466344687.0,1.0,8.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 13:58:33,2016 Jun 19 13:58:33,1466344713.0,1466344713.0,0.0,26.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 13:58:35,2016 Jun 19 13:58:35,1466344715.0,1466344715.0,0.0,2.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 13:58:35,2016 Jun 19 13:58:36,1466344715.0,1466344716.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 13:58:36,2016 Jun 19 13:58:37,1466344716.0,1466344717.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 13:58:37,2016 Jun 19 13:58:37,1466344717.0,1466344717.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 13:58:38,2016 Jun 19 13:59:23,1466344718.0,1466344763.0,45.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 13:59:23,2016 Jun 19 13:59:24,1466344763.0,1466344764.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 13:59:24,2016 Jun 19 13:59:25,1466344764.0,1466344765.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 13:59:25,2016 Jun 19 13:59:25,1466344765.0,1466344765.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 14:00:03,2016 Jun 19 14:00:06,1466344803.0,1466344806.0,3.0,38.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 14:00:15,2016 Jun 19 14:00:15,1466344815.0,1466344815.0,0.0,9.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 14:00:17,2016 Jun 19 14:00:17,1466344817.0,1466344817.0,0.0,2.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 14:00:47,2016 Jun 19 14:00:48,1466344847.0,1466344848.0,1.0,30.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 14:01:05,2016 Jun 19 14:01:06,1466344865.0,1466344866.0,1.0,17.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 14:01:06,2016 Jun 19 14:01:07,1466344866.0,1466344867.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 14:01:07,2016 Jun 19 14:04:19,1466344867.0,1466345059.0,192.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 14:04:19,2016 Jun 19 14:04:20,1466345059.0,1466345060.0,1.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 14:04:20,2016 Jun 19 14:04:20,1466345060.0,1466345060.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 14:04:21,2016 Jun 19 14:04:21,1466345061.0,1466345061.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 14:04:21,2016 Jun 19 14:04:22,1466345061.0,1466345062.0,1.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 14:04:22,2016 Jun 19 14:04:23,1466345062.0,1466345063.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 14:04:23,2016 Jun 19 14:04:23,1466345063.0,1466345063.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 14:04:24,2016 Jun 19 14:04:24,1466345064.0,1466345064.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 19 15:00:01,2016 Jun 19 15:00:02,1466348401.0,1466348402.0,1.0,3337.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 20 12:06:53,2016 Jun 20 12:06:53,1466424413.0,1466424413.0,0.0,76011.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 20 13:39:26,2016 Jun 20 13:39:27,1466429966.0,1466429967.0,1.0,5553.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 24 14:40:48,2016 Jun 24 14:40:58,1466779248.0,1466779258.0,10.0,349281.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 26 21:51:14,2016 Jun 26 21:51:14,1466977874.0,1466977874.0,0.0,198616.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 26 21:51:14,2016 Jun 26 21:51:15,1466977874.0,1466977875.0,1.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 26 21:51:15,2016 Jun 26 21:51:15,1466977875.0,1466977875.0,0.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 26 21:54:21,2016 Jun 26 21:54:21,1466978061.0,1466978061.0,0.0,186.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 26 21:54:22,2016 Jun 26 21:54:22,1466978062.0,1466978062.0,0.0,1.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 26 21:54:27,2016 Jun 26 21:54:27,1466978067.0,1466978067.0,0.0,5.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 26 21:54:29,2016 Jun 26 21:54:29,1466978069.0,1466978069.0,0.0,2.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 26 21:54:31,2016 Jun 26 21:54:32,1466978071.0,1466978072.0,1.0,2.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 26 21:54:32,2016 Jun 26 21:54:32,1466978072.0,1466978072.0,0.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 26 21:54:35,2016 Jun 26 21:54:36,1466978075.0,1466978076.0,1.0,3.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 26 21:54:36,2016 Jun 26 21:54:36,1466978076.0,1466978076.0,0.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 26 21:54:42,2016 Jun 26 21:54:42,1466978082.0,1466978082.0,0.0,6.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 26 21:54:45,2016 Jun 26 21:54:45,1466978085.0,1466978085.0,0.0,3.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 26 21:54:57,2016 Jun 26 21:54:57,1466978097.0,1466978097.0,0.0,12.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 26 21:55:03,2016 Jun 26 21:55:03,1466978103.0,1466978103.0,0.0,6.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 26 21:55:12,2016 Jun 26 21:55:12,1466978112.0,1466978112.0,0.0,9.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 26 21:55:15,2016 Jun 26 21:55:15,1466978115.0,1466978115.0,0.0,3.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 26 21:55:17,2016 Jun 26 21:55:17,1466978117.0,1466978117.0,0.0,2.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 26 21:55:18,2016 Jun 26 21:55:18,1466978118.0,1466978118.0,0.0,1.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 26 21:55:18,2016 Jun 26 21:55:18,1466978118.0,1466978118.0,0.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 27 07:22:19,2016 Jun 27 07:22:20,1467012139.0,1467012140.0,1.0,34021.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 27 07:22:20,2016 Jun 27 07:22:21,1467012140.0,1467012141.0,1.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 27 07:22:21,2016 Jun 27 07:22:23,1467012141.0,1467012143.0,2.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 27 07:22:23,2016 Jun 27 07:22:24,1467012143.0,1467012144.0,1.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 27 07:22:24,2016 Jun 27 07:22:24,1467012144.0,1467012144.0,0.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 27 07:22:24,2016 Jun 27 07:22:25,1467012144.0,1467012145.0,1.0,0.0,1/11,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 27 07:22:25,2016 Jun 27 07:22:26,1467012145.0,1467012146.0,1.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 27 07:22:37,2016 Jun 27 07:22:37,1467012157.0,1467012157.0,0.0,11.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 27 07:22:38,2016 Jun 27 07:22:39,1467012158.0,1467012159.0,1.0,1.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4
